,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,BIS_1,BIS_2,BIS_3,BIS_4,BIS_5,BIS_6,BIS_7,BIS_8,BIS_9,BIS_10,BIS_11,BIS_12,BIS_13,BIS_14A,BIS_14,BIS_15,BIS_16,BIS_17,BIS_18,BIS_19,BIS_20,BIS_22,BIS_22A,BIS_23,BIS_21,CREATED_DATE,UPDATED_DATE
1299,2022-12-31,2023-01-19,Q,SLD,N,0,436159946075.0,-95857261104.0,340302684971.0,7908814969.0,-19453927285.0,-11545112316.0,-1964144724.0,0.0,0.0,53123693280.0,-8386711079.0,44736982201.0,0.0,371530410132.0,-189994702791.0,181535707341.0,-206802587053.0,-25266879712.0,-4976615859.0,0.0,4976615859.0,0.0,-20290263853.0,0.0,-20290263853.0,2025-03-28 07:04:07.358046,2025-06-06 16:22:34.243264
1300,2021-09-30,2021-11-12,Q,BAOVIETBANK,N,0,536233178864.0,-506945610121.0,29287568743.0,215611564939.0,-12988751915.0,202622813024.0,3939533913.0,27941660660.0,51442908549.0,40269289521.0,-30226649943.0,10042639578.0,0.0,325277124467.0,-144748232878.0,180528891589.0,-151654767772.0,28874123817.0,-5774824763.0,0.0,-5774824763.0,0.0,23099299054.0,0.0,23099299054.0,2025-03-28 07:04:07.358046,2025-06-06 16:22:34.243264
1301,2024-03-31,,Q,STB,N,3,12485026000000.0,-6534186000000.0,5950840000000.0,1357298000000.0,-779013000000.0,578285000000.0,307605000000.0,0.0,21770000000.0,69605000000.0,-53311000000.0,16294000000.0,0.0,6874794000000.0,-3542916000000.0,3331878000000.0,-677655000000.0,2654223000000.0,-542818000000.0,-542818000000.0,0.0,0.0,2111405000000.0,0.0,2111405000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1302,2024-03-31,,Q,KLB,N,3,1693029000000.0,-1080137000000.0,612892000000.0,121419000000.0,-8278000000.0,113141000000.0,11191000000.0,0.0,4877000000.0,32227000000.0,-4487000000.0,27740000000.0,0.0,769841000000.0,-444427000000.0,325414000000.0,-111602000000.0,213812000000.0,-43138000000.0,-43018000000.0,-120000000.0,0.0,170674000000.0,472.0,170674000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1303,2024-03-31,,Q,BVB,N,3,1543335000000.0,-1071308000000.0,472027000000.0,56654000000.0,-35981000000.0,20673000000.0,18647000000.0,0.0,15802000000.0,7286000000.0,-1814000000.0,5472000000.0,0.0,532621000000.0,-357142000000.0,175479000000.0,-106162000000.0,69317000000.0,-14057000000.0,-14057000000.0,0.0,0.0,55260000000.0,110.0,55260000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1304,2024-03-31,,Q,CTG,N,3,30951965000000.0,-15777729000000.0,15174236000000.0,3091737000000.0,-1312984000000.0,1778753000000.0,1344217000000.0,38253000000.0,-106162000000.0,1279714000000.0,-501593000000.0,778121000000.0,59471000000.0,19066889000000.0,-4807448000000.0,14259441000000.0,-8049159000000.0,6210282000000.0,-1207758000000.0,-1207758000000.0,0.0,-43714000000.0,4958810000000.0,0.0,5002524000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1305,2024-03-31,,Q,SHB,N,3,13052429000000.0,-7882358000000.0,5170071000000.0,226505000000.0,-77963000000.0,148542000000.0,52460000000.0,0.0,5042000000.0,474012000000.0,-17799000000.0,456213000000.0,7540000000.0,5839868000000.0,-1114655000000.0,4725213000000.0,-708192000000.0,4017021000000.0,-807737000000.0,-807737000000.0,0.0,0.0,3209284000000.0,0.0,3209284000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1306,2024-03-31,,Q,BID,N,3,33595982000000.0,-20054622000000.0,13541360000000.0,3298301000000.0,-1605288000000.0,1693013000000.0,1465144000000.0,166849000000.0,-291092000000.0,1148615000000.0,-648299000000.0,500316000000.0,95644000000.0,17171234000000.0,-5392606000000.0,11778628000000.0,-4388714000000.0,7389914000000.0,-1474335000000.0,-1474084000000.0,-251000000.0,-102931000000.0,5812648000000.0,0.0,5915579000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1307,2024-03-31,,Q,VCB,N,3,24019660000000.0,-9941604000000.0,14078056000000.0,3180768000000.0,-1739204000000.0,1441564000000.0,1197631000000.0,22827000000.0,0.0,889827000000.0,-381780000000.0,508047000000.0,32273000000.0,17280398000000.0,-5053949000000.0,12226449000000.0,-1508210000000.0,10718239000000.0,-2132246000000.0,-2133581000000.0,1335000000.0,-5997000000.0,8579996000000.0,1535.0,8585993000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1308,2024-03-31,,Q,ABB,N,3,2216276000000.0,-1555573000000.0,660703000000.0,265436000000.0,-161252000000.0,104184000000.0,116894000000.0,4128000000.0,-45579000000.0,42588000000.0,-5850000000.0,36738000000.0,861000000.0,877929000000.0,-508603000000.0,369326000000.0,-177030000000.0,192296000000.0,-38536000000.0,-38536000000.0,0.0,0.0,153760000000.0,0.0,153760000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1309,2024-03-31,,Q,SGB,N,3,534386000000.0,-350497000000.0,183889000000.0,14306000000.0,-6727000000.0,7579000000.0,4009000000.0,0.0,0.0,31811000000.0,-3425000000.0,28386000000.0,0.0,223863000000.0,-149091000000.0,74772000000.0,-6799000000.0,67973000000.0,-4552000000.0,-4552000000.0,0.0,0.0,63421000000.0,0.0,63421000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
1310,2020-06-30,2021-09-14,S,SCB,Y,0,21028720000000.0,-19078662000000.0,1950058000000.0,1284725000000.0,-518308000000.0,766417000000.0,31406000000.0,-8346000000.0,274306000000.0,24037000000.0,-36648000000.0,-12611000000.0,106000000.0,,-1845007000000.0,1156329000000.0,-1095855000000.0,60474000000.0,-21196000000.0,2168000000.0,-19028000000.0,,8706000000.0,22000000.0,41446000000.0,2024-10-16 23:27:34.656697,2025-06-12 11:48:08.576816
1311,2020-06-30,2020-08-14,S,VCB,Y,0,34938760000000.0,-17827120000000.0,17111640000000.0,4116301000000.0,-1833301000000.0,2283000000000.0,1928598000000.0,-21084000000.0,0.0,1611586000000.0,-286482000000.0,1325104000000.0,391783000000.0,,-8028309000000.0,14990732000000.0,-4008666000000.0,10982066000000.0,-1785075000000.0,-398722000000.0,-2183797000000.0,10015000000.0,,2370.0,8798269000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1312,2021-06-30,2021-08-20,S,ABB,Y,0,3193942000000.0,-1765369000000.0,1428573000000.0,252452000000.0,-113337000000.0,139115000000.0,431158000000.0,152070000000.0,23093000000.0,168427000000.0,-24157000000.0,144270000000.0,0.0,2318279000000.0,-796997000000.0,1521282000000.0,-329867000000.0,1191415000000.0,-238471000000.0,0.0,-238471000000.0,0.0,952944000000.0,1668000000.0,952944000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1313,2021-06-30,2021-08-12,S,ACB,Y,0,16968263000000.0,-7338304000000.0,9629959000000.0,2066461000000.0,-554875000000.0,1511586000000.0,427664000000.0,205160000000.0,93648000000.0,420754000000.0,-392719000000.0,28035000000.0,6542000000.0,11902594000000.0,-3557835000000.0,8344759000000.0,-1992006000000.0,6352753000000.0,-1302030000000.0,20913000000.0,-1281117000000.0,0.0,5071636000000.0,1822.0,5071636000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1314,2021-06-30,2021-08-13,S,BAB,Y,0,4758994000000.0,-3730074000000.0,1028920000000.0,49939000000.0,-14293000000.0,35646000000.0,-10837000000.0,0.0,29923000000.0,18419000000.0,-7342000000.0,11077000000.0,0.0,1094729000000.0,-602592000000.0,492137000000.0,-56667000000.0,435470000000.0,-87121000000.0,0.0,87121000000.0,0.0,348349000000.0,492.0,348349000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1315,2021-06-30,2021-08-18,S,BID,Y,0,50229307000000.0,-26469777000000.0,23759530000000.0,4920201000000.0,-1744220000000.0,3175981000000.0,784578000000.0,572409000000.0,-493159000000.0,4532384000000.0,-540208000000.0,3992176000000.0,105193000000.0,31896708000000.0,-8144757000000.0,23751951000000.0,-15692401000000.0,8059550000000.0,-1603634000000.0,-4798000000.0,-1598836000000.0,-153865000000.0,6614579000000.0,1369.0,6460714000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1316,2021-06-30,2021-08-17,S,BVB,Y,0,2267012000000.0,-1528444000000.0,738568000000.0,74364000000.0,-37829000000.0,36535000000.0,5141000000.0,0.0,76675000000.0,25133000000.0,-989000000.0,24144000000.0,0.0,881063000000.0,-472824000000.0,408239000000.0,-70933000000.0,337306000000.0,-67642000000.0,0.0,-67642000000.0,0.0,269664000000.0,815.0,269664000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1317,2021-06-30,2021-08-09,S,CLC,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1318,2021-06-30,2021-08-17,S,CTG,Y,0,42415587000000.0,-20894867000000.0,21520720000000.0,4670019000000.0,-2030026000000.0,2639993000000.0,856415000000.0,249504000000.0,-88290000000.0,2145227000000.0,-572413000000.0,1572814000000.0,254794000000.0,27005950000000.0,-7699305000000.0,19306645000000.0,-8456388000000.0,10850257000000.0,-2120491000000.0,37842000000.0,-2082649000000.0,55880000000.0,8711728000000.0,2340.0,8767608000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1319,2021-06-30,2021-08-27,S,EIB,Y,0,5102624000000.0,-3301550000000.0,1801074000000.0,560590000000.0,-343346000000.0,217244000000.0,197588000000.0,0.0,30082000000.0,108089000000.0,-4586000000.0,103503000000.0,626000000.0,2350117000000.0,-1354394000000.0,995723000000.0,-441182000000.0,554541000000.0,-109718000000.0,0.0,109718000000.0,0.0,444823000000.0,362.0,444823000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1320,2021-06-30,2021-08-13,S,EVF,Y,0,808774000000.0,-453314000000.0,355460000000.0,70631000000.0,-37692000000.0,32939000000.0,943000000.0,0.0,85028000000.0,103178000000.0,-57000000.0,103121000000.0,7662000000.0,585153000000.0,-126066000000.0,459087000000.0,-275961000000.0,183126000000.0,-34936000000.0,0.0,34936000000.0,0.0,148190000000.0,460000000.0,148190000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1321,2021-06-30,2021-08-30,S,HDB,Y,0,12933495000000.0,-6101996000000.0,6831499000000.0,940199000000.0,-82806000000.0,857393000000.0,66777000000.0,74759000000.0,452066000000.0,202099000000.0,-62116000000.0,139983000000.0,0.0,8422477000000.0,-3314556000000.0,5107921000000.0,-914486000000.0,4193435000000.0,-841845000000.0,0.0,-841845000000.0,236323000000.0,3115267000000.0,1955000000.0,3351590000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1322,2021-06-30,2021-08-29,S,KLB,Y,0,3256505928133.0,-2029644956630.0,1226860971503.0,138963320468.0,-7129138060.0,131834182408.0,10613022510.0,0.0,45995870673.0,44985672224.0,-12195350199.0,32790322025.0,1708750000.0,1449803119119.0,-581710062604.0,868093056515.0,-62391714256.0,805701342259.0,-198818562275.0,0.0,-198818562275.0,0.0,606882779984.0,1897.0,606882779984.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1323,2021-06-30,2021-08-13,S,LPB,Y,0,10140030000000.0,-5909197000000.0,4230833000000.0,499177000000.0,-108586000000.0,390591000000.0,113034000000.0,0.0,1823000000.0,105306000000.0,-66923000000.0,38383000000.0,0.0,4774664000000.0,-2121349000000.0,2653315000000.0,-615945000000.0,2037370000000.0,-419903000000.0,0.0,419903000000.0,0.0,1617467000000.0,1344000000.0,1617467000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1324,2021-06-30,2021-08-06,S,MBB,Y,0,18648402590950.0,-6133830566439.0,12514572024511.0,5850803189259.0,-3755248667745.0,2095554521514.0,558431140053.0,19607164112.0,999962183246.0,2369529023908.0,-509571748280.0,1859957275628.0,69382325278.0,18117466634342.0,-5890733047289.0,12226733587053.0,-4240467029781.0,7986266557272.0,-1605175857625.0,-15739354595.0,-1589436503030.0,247993517571.0,6148836536671.0,0.0,6396830054242.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1325,2021-06-30,2021-08-12,S,MSB,Y,0,5098947405017.0,-2202213233181.0,2896734171836.0,2388432085833.0,-190692133555.0,2197739952278.0,199920799909.0,-203508283.0,-8400111588.0,302354416328.0,-228642060215.0,73712356113.0,-291782400.0,5359211877865.0,-1794758835420.0,3564453042445.0,-445157193111.0,3119295849334.0,-640375768525.0,7163124.0,640368605401.0,0.0,2478927243933.0,2210.0,2478927243933.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1326,2021-06-30,2021-08-14,S,NAB,Y,0,5451184049046.0,-3352467714283.0,2098716334763.0,121928568022.0,-35587240601.0,86341327421.0,24033521107.0,0.0,104068072410.0,10083835313.0,-7149720253.0,2934115060.0,75600000.0,2316168970761.0,-1066283159173.0,1249885811588.0,-176270622146.0,1073615189442.0,-216016246502.0,0.0,216016246502.0,0.0,857598942940.0,1879.0,857598942940.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1327,2021-06-30,2021-08-16,S,NVB,Y,0,2872051000000.0,-2223364000000.0,648687000000.0,134087000000.0,-44986000000.0,89101000000.0,3965000000.0,0.0,33073000000.0,16528000000.0,-32165000000.0,-15637000000.0,0.0,759189000000.0,-439900000000.0,319289000000.0,-193593000000.0,125696000000.0,-25139000000.0,0.0,-25139000000.0,0.0,100557000000.0,247.0,100557000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1328,2021-06-30,2021-08-12,S,PGB,Y,0,1200206788670.0,-892606142582.0,307600646088.0,33878530667.0,-17050360906.0,16828169761.0,11096355860.0,0.0,55232279381.0,184706646659.0,-4248975081.0,180457671578.0,142578564.0,571357701232.0,-300872621843.0,270485079389.0,-95007558444.0,175477520945.0,-35315950752.0,0.0,35315950752.0,0.0,140161570193.0,467.0,140161570193.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1329,2021-06-30,2021-10-28,S,SCB,Y,0,17909715000000.0,-19159457000000.0,-1249742000000.0,2118185000000.0,-653798000000.0,1464387000000.0,151765000000.0,9550000000.0,1501190000000.0,527377000000.0,-18693000000.0,508684000000.0,175000000.0,2386009000000.0,-2174116000000.0,211893000000.0,-241746000000.0,453639000000.0,-88507000000.0,5737000000.0,94244000000.0,11337000000.0,348058000000.0,229.0,359395000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1330,2021-06-30,2021-08-19,S,SGB,Y,0,768501000000.0,-460371000000.0,308130000000.0,27967000000.0,-11664000000.0,16303000000.0,17802000000.0,0.0,0.0,83010000000.0,-7712000000.0,75298000000.0,0.0,417533000000.0,-249374000000.0,168159000000.0,-31354000000.0,136805000000.0,-27688000000.0,0.0,-27688000000.0,0.0,109117000000.0,354.0,109117000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1331,2021-06-30,2021-08-25,S,SHB,Y,0,16486397000000.0,-9594263000000.0,6892134000000.0,414554000000.0,-152875000000.0,261679000000.0,74642000000.0,0.0,294163000000.0,247547000000.0,-229630000000.0,17917000000.0,2083000000.0,7542618000000.0,-2142461000000.0,5400157000000.0,-2213951000000.0,3186206000000.0,-647266000000.0,9336000000.0,637930000000.0,0.0,2548276000000.0,0.0,2548276000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1332,2021-06-30,2021-08-09,S,SMA,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1333,2021-06-30,2021-08-26,S,STB,Y,0,15352022000000.0,-9195449000000.0,6156573000000.0,2813906000000.0,-1040179000000.0,1773727000000.0,374847000000.0,0.0,51522000000.0,583770000000.0,-50671000000.0,533099000000.0,1684000000.0,8891452000000.0,-5005429000000.0,3886023000000.0,-1461531000000.0,2424492000000.0,-510591000000.0,0.0,510591000000.0,0.0,1913901000000.0,1061.0,1913901000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1334,2021-06-30,2021-08-12,S,TCB,Y,0,16872603431960.0,-4161082448369.0,12711520983591.0,3622620391218.0,-840466483243.0,2782153907975.0,165875481346.0,196618667660.0,1166231939858.0,2358128102414.0,-1242406399201.0,1115721703213.0,42022743.0,18138164706386.0,-5153608907231.0,12984555799155.0,-1448488139086.0,11536067660069.0,-2253193830882.0,0.0,2253193830882.0,175018752769.0,9107855076418.0,0.0,9282873829187.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1335,2021-06-30,2021-08-16,S,TIN,Y,0,685834177691.0,-166084851273.0,519749326418.0,90423336926.0,-32145620737.0,58277716189.0,518992949.0,0.0,-6312006248.0,9387610791.0,-13469599890.0,-4081989099.0,0.0,568152040209.0,-242695060390.0,325456979819.0,-267543317714.0,57913662105.0,-11106781619.0,0.0,-11106781619.0,0.0,46806880486.0,579.0,46806880486.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1336,2021-06-30,2021-08-10,S,TPB,Y,0,8458509000000.0,-3668418000000.0,4790091000000.0,1035402000000.0,-340582000000.0,694820000000.0,157227000000.0,0.0,549483000000.0,201414000000.0,-160330000000.0,41084000000.0,0.0,6232705000000.0,-2222736000000.0,4009969000000.0,-1003305000000.0,3006664000000.0,-601586000000.0,0.0,601586000000.0,0.0,2405078000000.0,2312.0,2405078000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1337,2021-06-30,2021-08-16,S,VAB,Y,0,2636565738488.0,-1997138212060.0,639427526428.0,31583522611.0,-14484734862.0,17098787749.0,-172306496.0,37113443273.0,23757239983.0,83738960913.0,-681887271.0,83057073642.0,150000000.0,800431764579.0,-319796880545.0,480634884034.0,-84909769336.0,395725114698.0,-79066062320.0,0.0,79066062320.0,0.0,316659052378.0,712.0,316659052378.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1338,2021-06-30,2021-09-10,S,VBB,Y,0,2835462000000.0,-2353036000000.0,482426000000.0,65120000000.0,-23899000000.0,41221000000.0,22941000000.0,0.0,367281000000.0,61421000000.0,-531000000.0,60890000000.0,0.0,974759000000.0,-620799000000.0,353960000000.0,-27703000000.0,326257000000.0,-66169000000.0,0.0,-66169000000.0,0.0,260088000000.0,0.0,260088000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1339,2021-06-30,2021-08-13,S,VCB,Y,0,35042744000000.0,-13864753000000.0,21177991000000.0,5799748000000.0,-1933498000000.0,3866250000000.0,2028608000000.0,90149000000.0,0.0,1642003000000.0,-270091000000.0,1371912000000.0,53987000000.0,28588897000000.0,-9515403000000.0,19073494000000.0,-5500066000000.0,13573428000000.0,-2701179000000.0,-53000000.0,-2701232000000.0,-9513000000.0,10881709000000.0,2929.0,10872196000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
1340,2025-06-30,2025-08-15,S,VPB,Y,0,45640817000000.0,-18806487000000.0,26834330000000.0,6156087000000.0,-3644036000000.0,2512051000000.0,212706000000.0,510745000000.0,-96320000000.0,4049741000000.0,-1931391000000.0,2118350000000.0,8857000000.0,32100719000000.0,-8278328000000.0,23822391000000.0,-12592984000000.0,11229407000000.0,-2327838000000.0,-29119000000.0,-2356957000000.0,115141000000.0,8757309000000.0,1104.0,8872450000000.0,2025-07-23 11:45:38.336064,2025-08-15 16:16:45.632307
1341,2025-06-30,2025-07-22,Q,VPB,N,0,23429748000000.0,-9977956000000.0,13451792000000.0,3305471000000.0,-1935445000000.0,1370026000000.0,93240000000.0,326594000000.0,38529000000.0,1921005000000.0,-873475000000.0,1047530000000.0,8857000000.0,16336568000000.0,-4206364000000.0,12130204000000.0,-5915679000000.0,6214525000000.0,-1249088000000.0,-27941000000.0,-1277029000000.0,75096000000.0,4862400000000.0,0.0,4937496000000.0,2025-07-23 11:45:38.336064,2025-07-23 11:45:38.336064
1342,2025-06-30,2025-08-15,S,VAB,Y,0,4142612288600.0,-2987698826176.0,1154913462424.0,77423697502.0,-13753911973.0,63669785529.0,13584686352.0,0.0,-9388292293.0,55243090124.0,-9192846070.0,46050244054.0,4895905945.0,1273725792011.0,-467288437526.0,806437354485.0,-92161142816.0,714276211669.0,-142829103278.0,0.0,-142829103278.0,0.0,571447108391.0,1758.0,571447108391.0,2025-07-24 16:16:43.485895,2025-08-18 07:05:45.131058
1343,2025-06-30,2025-07-24,Q,VAB,N,0,2085542490931.0,-1543163980639.0,542378510292.0,30936957308.0,-7298851403.0,23638105905.0,9539672933.0,,-9124339326.0,38514069042.0,-4267157643.0,34246911399.0,4895905945.0,605574767148.0,-239541943571.0,366032823577.0,-4690590859.0,361342232718.0,-78257782068.0,,-78257782068.0,,283084450650.0,,283084450650.0,2025-07-24 16:16:43.485895,2025-07-24 16:16:43.485895
1344,2025-06-30,2025-07-28,Q,VIB,N,0,8700028000000.0,-4731334000000.0,3968694000000.0,920752000000.0,-519714000000.0,401038000000.0,108287000000.0,0.0,121371000000.0,637523000000.0,-120195000000.0,517328000000.0,100000000.0,5116818000000.0,-1885615000000.0,3231203000000.0,-635637000000.0,2595566000000.0,-519097000000.0,0.0,-519097000000.0,,2076469000000.0,697.0,2076469000000.0,2025-07-29 11:46:05.204019,2025-07-29 21:03:22.022661
1345,2025-06-30,2025-08-07,S,VIB,Y,0,17094586000000.0,-9388783000000.0,7705803000000.0,1725358000000.0,-946590000000.0,778768000000.0,222500000000.0,0.0,150481000000.0,1087595000000.0,-227274000000.0,860321000000.0,100000000.0,9717973000000.0,-3644650000000.0,6073323000000.0,-1056969000000.0,5016354000000.0,-1003421000000.0,0.0,-1003421000000.0,0.0,4012933000000.0,1347000000.0,4012933000000.0,2025-07-29 11:46:05.204019,2025-08-08 11:45:56.497899
1346,2025-06-30,2025-07-31,Q,BID,N,0,37527165000000.0,-22535434000000.0,14991731000000.0,3590791000000.0,-1703372000000.0,1887419000000.0,1357097000000.0,47274000000.0,797832000000.0,3512666000000.0,-614527000000.0,2898139000000.0,110420000000.0,22089912000000.0,-7367096000000.0,14722816000000.0,-6098103000000.0,8624713000000.0,-1729885000000.0,5917000000.0,-1723968000000.0,-144963000000.0,7045708000000.0,0.0,6900745000000.0,2025-07-31 16:47:45.662207,2025-07-31 16:47:45.662207
1347,2025-06-30,2025-08-15,S,BID,Y,0,72813400000000.0,-43876085000000.0,28937315000000.0,6439817000000.0,-3014227000000.0,3425590000000.0,2220624000000.0,261299000000.0,792824000000.0,5258501000000.0,-1144085000000.0,4114416000000.0,235537000000.0,39987605000000.0,-13272410000000.0,26715195000000.0,-10676570000000.0,16038625000000.0,-3190826000000.0,5650000000.0,-3185176000000.0,-258075000000.0,12595374000000.0,1787000000.0,12853449000000.0,2025-07-31 16:47:45.662207,2025-08-15 16:16:45.632307
1348,2025-09-30,2025-10-20,Q,KLB,N,0,2166380000000.0,-1188512000000.0,977868000000.0,165253000000.0,-1179000000.0,164074000000.0,13969000000.0,0.0,19303000000.0,52165000000.0,-1774000000.0,50391000000.0,0.0,1225605000000.0,-471225000000.0,754380000000.0,-139094000000.0,615286000000.0,-123427000000.0,0.0,-123427000000.0,0.0,491859000000.0,,491859000000.0,2025-10-21 16:17:30.072047,2025-10-24 22:59:48.264153
1349,2025-09-30,2025-10-20,Q,TIN,N,0,1063669137003.0,-118739513467.0,944929623536.0,2843854694.0,-196931173460.0,-194087318766.0,34536710.0,214456383.0,18993960.0,8821545036.0,-3265073336.0,5556471700.0,,756666763523.0,-93023077782.0,663643685741.0,-201879977241.0,461763708500.0,-92402734185.0,,-92402734185.0,,369360974315.0,4051.0,369360974315.0,2025-10-21 16:17:30.072047,2025-10-24 22:59:48.264153
1350,2025-09-30,2025-10-28,Q,BVB,N,0,2087804000000.0,-1371062000000.0,716742000000.0,91598000000.0,-76046000000.0,15552000000.0,22151000000.0,,-268000000.0,94670000000.0,-2798000000.0,91872000000.0,,846049000000.0,-403142000000.0,442907000000.0,-99610000000.0,343297000000.0,-69079000000.0,,-69079000000.0,,274218000000.0,,274218000000.0,2025-10-29 16:18:54.073395,2025-10-31 23:10:47.164826
1351,2025-09-30,2025-10-22,Q,PGB,N,0,1177241000000.0,-711375000000.0,465866000000.0,22211000000.0,-17131000000.0,5080000000.0,30124000000.0,0.0,79997000000.0,44458000000.0,-517000000.0,43941000000.0,89000000.0,625097000000.0,-262274000000.0,362823000000.0,-150385000000.0,212438000000.0,-42733000000.0,0.0,-42733000000.0,0.0,169705000000.0,339.0,169705000000.0,2025-10-23 11:45:35.394965,2025-10-27 23:12:07.401244
1352,2025-09-30,2025-10-22,Q,ACB,N,0,15049404000000.0,-8279694000000.0,6769710000000.0,1317755000000.0,-522330000000.0,795425000000.0,449150000000.0,367366000000.0,-30000000.0,370657000000.0,-385920000000.0,-15263000000.0,18307000000.0,8384665000000.0,-2713933000000.0,5670732000000.0,-288936000000.0,5381796000000.0,-1081502000000.0,-19705000000.0,-1101207000000.0,,4280589000000.0,,4280589000000.0,2025-10-23 11:45:35.394965,2025-10-27 23:12:07.401244
1353,2025-09-30,2025-10-29,Q,NAB,N,0,5797205000000.0,-3742431000000.0,2054774000000.0,201609000000.0,-27867000000.0,173742000000.0,13586000000.0,6162000000.0,75914000000.0,276186000000.0,-6823000000.0,269363000000.0,2200000000.0,2595741000000.0,-948237000000.0,1647504000000.0,-356259000000.0,1291245000000.0,-259895000000.0,0.0,-259895000000.0,0.0,1031350000000.0,0.0,1031350000000.0,2025-10-30 11:45:40.650624,2025-11-03 23:04:20.548891
1354,2025-09-30,2025-10-29,Q,NVB,N,0,2445422000000.0,-1760197000000.0,685225000000.0,106547000000.0,-44431000000.0,62116000000.0,485000000.0,0.0,155000000.0,144999000000.0,-132149000000.0,12850000000.0,0.0,760831000000.0,-464110000000.0,296721000000.0,-105398000000.0,191323000000.0,-1501000000.0,0.0,-1501000000.0,0.0,189822000000.0,0.0,189822000000.0,2025-10-30 11:45:40.650624,2025-11-03 23:04:20.548891
1355,2025-09-30,2025-10-29,Q,STB,N,0,15946883000000.0,-8072517000000.0,7874366000000.0,1521827000000.0,-848609000000.0,673218000000.0,193535000000.0,0.0,-155000000.0,119269000000.0,-67538000000.0,51731000000.0,3824000000.0,8796519000000.0,-4095582000000.0,4700937000000.0,-1044039000000.0,3656898000000.0,-755615000000.0,0.0,-755615000000.0,0.0,2901283000000.0,0.0,2901283000000.0,2025-10-30 11:45:40.650624,2025-11-03 23:04:20.548891
1356,2025-09-30,2025-10-29,Q,VIB,N,0,26381307000000.0,-14502778000000.0,11878529000000.0,2773886000000.0,-1501588000000.0,1272298000000.0,123908000000.0,0.0,156395000000.0,1637959000000.0,-346829000000.0,1291130000000.0,2745000000.0,14725005000000.0,-5463810000000.0,9261195000000.0,-2214857000000.0,7046338000000.0,-1408892000000.0,0.0,-1408892000000.0,0.0,5637446000000.0,1656.0,5637446000000.0,2025-10-30 11:45:40.650624,2025-11-03 23:04:20.548891
1357,2025-09-30,2025-10-30,Q,EIB,N,0,3858439000000.0,-2393433000000.0,1465006000000.0,372669000000.0,-362944000000.0,9725000000.0,100121000000.0,13189000000.0,1284000000.0,138317000000.0,-55809000000.0,82508000000.0,400000000.0,1672233000000.0,-924649000000.0,747584000000.0,-187494000000.0,560090000000.0,-115402000000.0,0.0,-115402000000.0,0.0,444688000000.0,0.0,444688000000.0,2025-10-30 16:37:38.761947,2025-11-03 23:04:20.548891
