Entity,Symbol,Metric_Code,Prefix,Q2_2025_Has,Q3_2025_Has
SECURITY,HCM,SCFI_19_1,SCFI,Yes,No
SECURITY,HCM,SCFI_19_2,SCFI,Yes,No
SECURITY,HCM,SCFI_19_3,SCFI,Yes,No
SECURITY,HCM,SCFI_20_1,SCFI,Yes,No
SECURITY,HCM,SCFI_20_2,SCFI,Yes,No
SECURITY,HCM,SCFI_20_3,SCFI,Yes,No
SECURITY,HCM,SCFI_20_4,SCFI,Yes,No
SECURITY,HCM,SCFI_20_5,SCFI,Yes,No
SECURITY,HCM,SCFI_21_1,SCFI,Yes,No
SECURITY,HCM,SCFI_32_A1,SCFI,Yes,No
SECURITY,HCM,SCFI_32_A2,SCFI,Yes,No
SECURITY,HCM,SCFI_32_A3,SCFI,Yes,No
SECURITY,HCM,SCFI_35_A1,SCFI,Yes,No
SECURITY,HCM,SCFI_3_1,SCFI,Yes,No
SECURITY,HCM,SCFI_40_1,SCFI,Yes,No
SECURITY,HCM,SCFI_40_2,SCFI,Yes,No
SECURITY,HCM,SCFI_40_3,SCFI,Yes,No
SECURITY,HCM,SCFI_40_4,SCFI,Yes,No
SECURITY,HCM,SCFI_40_5,SCFI,Yes,No
SECURITY,HCM,SCFI_40_6,SCFI,Yes,No
SECURITY,HCM,SCFI_42_1,SCFI,Yes,No
SECURITY,HCM,SCFI_42_2,SCFI,Yes,No
SECURITY,HCM,SCFI_42_2A,SCFI,Yes,No
SECURITY,HCM,SCFI_42_3A,SCFI,Yes,No
SECURITY,HCM,SCFI_43_1,SCFI,Yes,No
SECURITY,HCM,SCFI_45_1,SCFI,Yes,No
SECURITY,HCM,SCFI_50_1,SCFI,Yes,No
SECURITY,HCM,SCFI_50_2,SCFI,Yes,No
SECURITY,HCM,SCFI_51_1,SCFI,Yes,No
SECURITY,HCM,SCFI_51_2,SCFI,Yes,No
SECURITY,HCM,SCFI_5_1,SCFI,Yes,No
SECURITY,HCM,SCFI_62_1,SCFI,Yes,No
SECURITY,HCM,SCFI_62_2,SCFI,Yes,No
SECURITY,HCM,SIS_100_2,SIS,Yes,No
SECURITY,HCM,SIS_11_1,SIS,Yes,No
SECURITY,HCM,SIS_11_2,SIS,Yes,No
SECURITY,HCM,SIS_1_4,SIS,Yes,No
SECURITY,HCM,SIS_2,SIS,Yes,No
SECURITY,HCM,SIS_202,SIS,Yes,No
SECURITY,HCM,SIS_203,SIS,Yes,No
SECURITY,HCM,SIS_203_1,SIS,Yes,No
SECURITY,HCM,SIS_21_3,SIS,Yes,No
SECURITY,HCM,SIS_21_4,SIS,Yes,No
SECURITY,HCM,SIS_22,SIS,Yes,No
SECURITY,HCM,SIS_22_1,SIS,Yes,No
SECURITY,HCM,SIS_23,SIS,Yes,No
SECURITY,HCM,SIS_25,SIS,Yes,No
SECURITY,HCM,SIS_28,SIS,Yes,No
SECURITY,HCM,SIS_29,SIS,Yes,No
SECURITY,HCM,SIS_29_1,SIS,Yes,No
SECURITY,HCM,SIS_300,SIS,Yes,No
SECURITY,HCM,SIS_301,SIS,Yes,No
SECURITY,HCM,SIS_302,SIS,Yes,No
SECURITY,HCM,SIS_303,SIS,Yes,No
SECURITY,HCM,SIS_304,SIS,Yes,No
SECURITY,HCM,SIS_305,SIS,Yes,No
SECURITY,HCM,SIS_306,SIS,Yes,No
SECURITY,HCM,SIS_307,SIS,Yes,No
SECURITY,HCM,SIS_32_1,SIS,Yes,No
SECURITY,HCM,SIS_4,SIS,Yes,No
SECURITY,HCM,SIS_402,SIS,Yes,No
SECURITY,HCM,SIS_41,SIS,Yes,No
SECURITY,HCM,SIS_43,SIS,Yes,No
SECURITY,HCM,SIS_44,SIS,Yes,No
SECURITY,HCM,SIS_5,SIS,Yes,No
SECURITY,HCM,SIS_500,SIS,Yes,No
SECURITY,HCM,SIS_501,SIS,Yes,No
SECURITY,HCM,SIS_502,SIS,Yes,No
SECURITY,HCM,SIS_50_1,SIS,Yes,No
SECURITY,HCM,SIS_51,SIS,Yes,No
SECURITY,HCM,SIS_52,SIS,Yes,No
SECURITY,HCM,SIS_53,SIS,Yes,No
SECURITY,HCM,SIS_54,SIS,Yes,No
SECURITY,HCM,SIS_55,SIS,Yes,No
SECURITY,HCM,SIS_56,SIS,Yes,No
SECURITY,HCM,SIS_60,SIS,Yes,No
SECURITY,HCM,SIS_61,SIS,Yes,No
SECURITY,HCM,SIS_72,SIS,Yes,No
SECURITY,HCM,SIS_7_1,SIS,Yes,No
SECURITY,HCM,SIS_7_2,SIS,Yes,No
SECURITY,HCM,SIS_8,SIS,Yes,No
SECURITY,HCM,SIS_80_1,SIS,Yes,No
SECURITY,HCM,SIS_8_1,SIS,Yes,No
SECURITY,HCM,SIS_9_1,SIS,Yes,No
SECURITY,HCM,SIS_9_2,SIS,Yes,No
SECURITY,HCM,SNOT_10,SNOT,Yes,No
SECURITY,HCM,SNOT_100,SNOT,Yes,No
SECURITY,HCM,SNOT_100_1,SNOT,Yes,No
SECURITY,HCM,SNOT_100_2,SNOT,Yes,No
SECURITY,HCM,SNOT_100_3,SNOT,Yes,No
SECURITY,HCM,SNOT_100_4,SNOT,Yes,No
SECURITY,HCM,SNOT_100_5,SNOT,Yes,No
SECURITY,HCM,SNOT_100_6,SNOT,Yes,No
SECURITY,HCM,SNOT_100_7,SNOT,Yes,No
SECURITY,HCM,SNOT_100_8,SNOT,Yes,No
SECURITY,HCM,SNOT_101,SNOT,Yes,No
SECURITY,HCM,SNOT_101_1,SNOT,Yes,No
SECURITY,HCM,SNOT_101_2,SNOT,Yes,No
SECURITY,HCM,SNOT_101_3,SNOT,Yes,No
SECURITY,HCM,SNOT_101_4,SNOT,Yes,No
SECURITY,HCM,SNOT_101_5,SNOT,Yes,No
SECURITY,HCM,SNOT_102,SNOT,Yes,No
SECURITY,HCM,SNOT_11,SNOT,Yes,No
SECURITY,HCM,SNOT_12,SNOT,Yes,No
SECURITY,HCM,SNOT_13,SNOT,Yes,No
SECURITY,HCM,SNOT_14,SNOT,Yes,No
SECURITY,HCM,SNOT_14_1,SNOT,Yes,No
SECURITY,HCM,SNOT_14_2,SNOT,Yes,No
SECURITY,HCM,SNOT_14_3,SNOT,Yes,No
SECURITY,HCM,SNOT_14_4,SNOT,Yes,No
SECURITY,HCM,SNOT_14_5,SNOT,Yes,No
SECURITY,HCM,SNOT_14_6,SNOT,Yes,No
SECURITY,HCM,SNOT_15,SNOT,Yes,No
SECURITY,HCM,SNOT_15_1,SNOT,Yes,No
SECURITY,HCM,SNOT_15_2,SNOT,Yes,No
SECURITY,HCM,SNOT_15_3,SNOT,Yes,No
SECURITY,HCM,SNOT_15_4,SNOT,Yes,No
SECURITY,HCM,SNOT_16,SNOT,Yes,No
SECURITY,HCM,SNOT_17,SNOT,Yes,No
SECURITY,HCM,SNOT_18,SNOT,Yes,No
SECURITY,HCM,SNOT_19,SNOT,Yes,No
SECURITY,HCM,SNOT_20,SNOT,Yes,No
SECURITY,HCM,SNOT_20_1,SNOT,Yes,No
SECURITY,HCM,SNOT_20_1_1,SNOT,Yes,No
SECURITY,HCM,SNOT_20_1_2,SNOT,Yes,No
SECURITY,HCM,SNOT_20_2,SNOT,Yes,No
SECURITY,HCM,SNOT_20_3,SNOT,Yes,No
SECURITY,HCM,SNOT_20_3_1,SNOT,Yes,No
SECURITY,HCM,SNOT_20_3_2,SNOT,Yes,No
SECURITY,HCM,SNOT_20_4,SNOT,Yes,No
SECURITY,HCM,SNOT_21,SNOT,Yes,No
SECURITY,HCM,SNOT_21_1,SNOT,Yes,No
SECURITY,HCM,SNOT_21_2,SNOT,Yes,No
SECURITY,HCM,SNOT_22,SNOT,Yes,No
SECURITY,HCM,SNOT_22_1,SNOT,Yes,No
SECURITY,HCM,SNOT_22_2,SNOT,Yes,No
SECURITY,HCM,SNOT_23,SNOT,Yes,No
SECURITY,HCM,SNOT_24,SNOT,Yes,No
SECURITY,HCM,SNOT_25,SNOT,Yes,No
SECURITY,HCM,SNOT_26,SNOT,Yes,No
SECURITY,HCM,SNOT_27,SNOT,Yes,No
SECURITY,HCM,SNOT_27_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_1_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_1_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_1_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_1_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_2_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_2_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_2_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_2_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_3_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_3_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_3_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_3_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_4_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_4_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_4_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_4_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_5,SNOT,Yes,No
SECURITY,HCM,SNOT_27_5_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_5_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_5_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_5_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_6,SNOT,Yes,No
SECURITY,HCM,SNOT_27_6_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_6_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_6_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_6_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_7,SNOT,Yes,No
SECURITY,HCM,SNOT_27_7_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_7_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_7_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_7_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_8,SNOT,Yes,No
SECURITY,HCM,SNOT_27_8_1,SNOT,Yes,No
SECURITY,HCM,SNOT_27_8_2,SNOT,Yes,No
SECURITY,HCM,SNOT_27_8_3,SNOT,Yes,No
SECURITY,HCM,SNOT_27_8_4,SNOT,Yes,No
SECURITY,HCM,SNOT_27_9,SNOT,Yes,No
SECURITY,HCM,SNOT_28,SNOT,Yes,No
SECURITY,HCM,SNOT_28_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_1_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_1_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_1_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_1_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_2_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_2_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_2_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_2_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_3_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_3_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_3_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_3_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_4_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_4_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_4_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_4_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_5,SNOT,Yes,No
SECURITY,HCM,SNOT_28_5_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_5_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_5_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_5_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_6,SNOT,Yes,No
SECURITY,HCM,SNOT_28_6_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_6_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_6_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_6_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_7,SNOT,Yes,No
SECURITY,HCM,SNOT_28_7_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_7_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_7_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_7_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_8,SNOT,Yes,No
SECURITY,HCM,SNOT_28_8_1,SNOT,Yes,No
SECURITY,HCM,SNOT_28_8_2,SNOT,Yes,No
SECURITY,HCM,SNOT_28_8_3,SNOT,Yes,No
SECURITY,HCM,SNOT_28_8_4,SNOT,Yes,No
SECURITY,HCM,SNOT_28_9,SNOT,Yes,No
SECURITY,HCM,SNOT_29,SNOT,Yes,No
SECURITY,HCM,SNOT_30,SNOT,Yes,No
SECURITY,HCM,SNOT_31,SNOT,Yes,No
SECURITY,HCM,SNOT_38A,SNOT,Yes,No
SECURITY,HCM,SNOT_38_12A,SNOT,Yes,No
SECURITY,HCM,SNOT_38_1_2,SNOT,Yes,No
SECURITY,HCM,SNOT_47_12A,SNOT,Yes,No
SECURITY,HCM,SNOT_47_1_2,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_1,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_10,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_11,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_11_1,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_2,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_3,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_4,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_5,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_6,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_7,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_8,SNOT,Yes,No
SECURITY,HCM,SNOT_79_1_9,SNOT,Yes,No
SECURITY,HCM,SNOT_79_2_1,SNOT,Yes,No
SECURITY,HCM,SNOT_79_2_2,SNOT,Yes,No
SECURITY,HCM,SNOT_79_2_3,SNOT,Yes,No
SECURITY,HCM,SNOT_79_2_4,SNOT,Yes,No
SECURITY,HCM,SNOT_8,SNOT,Yes,No
SECURITY,HCM,SNOT_81_11,SNOT,Yes,No
SECURITY,HCM,SNOT_83_4,SNOT,Yes,No
SECURITY,HCM,SNOT_84_3,SNOT,Yes,No
SECURITY,HCM,SNOT_86,SNOT,Yes,No
SECURITY,HCM,SNOT_86_1,SNOT,Yes,No
SECURITY,HCM,SNOT_86_2,SNOT,Yes,No
SECURITY,HCM,SNOT_86_3,SNOT,Yes,No
SECURITY,HCM,SNOT_87,SNOT,Yes,No
SECURITY,HCM,SNOT_87_1,SNOT,Yes,No
SECURITY,HCM,SNOT_87_2,SNOT,Yes,No
SECURITY,HCM,SNOT_87_3,SNOT,Yes,No
SECURITY,HCM,SNOT_88,SNOT,Yes,No
SECURITY,HCM,SNOT_88_1,SNOT,Yes,No
SECURITY,HCM,SNOT_88_2,SNOT,Yes,No
SECURITY,HCM,SNOT_88_3,SNOT,Yes,No
SECURITY,HCM,SNOT_89,SNOT,Yes,No
SECURITY,HCM,SNOT_89_1,SNOT,Yes,No
SECURITY,HCM,SNOT_89_2,SNOT,Yes,No
SECURITY,HCM,SNOT_89_3,SNOT,Yes,No
SECURITY,HCM,SNOT_8_1,SNOT,Yes,No
SECURITY,HCM,SNOT_8_2,SNOT,Yes,No
SECURITY,HCM,SNOT_8_3,SNOT,Yes,No
SECURITY,HCM,SNOT_8_4,SNOT,Yes,No
SECURITY,HCM,SNOT_8_5,SNOT,Yes,No
SECURITY,HCM,SNOT_8_6,SNOT,Yes,No
SECURITY,HCM,SNOT_8_7,SNOT,Yes,No
SECURITY,HCM,SNOT_9,SNOT,Yes,No
SECURITY,HCM,SNOT_90,SNOT,Yes,No
SECURITY,HCM,SNOT_90_1,SNOT,Yes,No
SECURITY,HCM,SNOT_90_2,SNOT,Yes,No
SECURITY,HCM,SNOT_91,SNOT,Yes,No
SECURITY,HCM,SNOT_91_1,SNOT,Yes,No
SECURITY,HCM,SNOT_91_2,SNOT,Yes,No
SECURITY,HCM,SNOT_91_3,SNOT,Yes,No
SECURITY,HCM,SNOT_91_4,SNOT,Yes,No
SECURITY,HCM,SNOT_91_5,SNOT,Yes,No
SECURITY,HCM,SNOT_92,SNOT,Yes,No
SECURITY,HCM,SNOT_92_1,SNOT,Yes,No
SECURITY,HCM,SNOT_92_2,SNOT,Yes,No
SECURITY,HCM,SNOT_93,SNOT,Yes,No
SECURITY,HCM,SNOT_93_1,SNOT,Yes,No
SECURITY,HCM,SNOT_93_2,SNOT,Yes,No
SECURITY,HCM,SNOT_93_3,SNOT,Yes,No
SECURITY,HCM,SNOT_93_4,SNOT,Yes,No
SECURITY,HCM,SNOT_93_5,SNOT,Yes,No
SECURITY,HCM,SNOT_93_6,SNOT,Yes,No
SECURITY,HCM,SNOT_94,SNOT,Yes,No
SECURITY,HCM,SNOT_94_1,SNOT,Yes,No
SECURITY,HCM,SNOT_94_2,SNOT,Yes,No
SECURITY,HCM,SNOT_94_3,SNOT,Yes,No
SECURITY,HCM,SNOT_94_4,SNOT,Yes,No
SECURITY,HCM,SNOT_94_4_1,SNOT,Yes,No
SECURITY,HCM,SNOT_94_4_2,SNOT,Yes,No
SECURITY,HCM,SNOT_94_4_3,SNOT,Yes,No
SECURITY,HCM,SNOT_94_5,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6_1,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6_2,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6_3,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6_4,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6_5,SNOT,Yes,No
SECURITY,HCM,SNOT_94_6_6,SNOT,Yes,No
SECURITY,HCM,SNOT_95,SNOT,Yes,No
SECURITY,HCM,SNOT_95_1,SNOT,Yes,No
SECURITY,HCM,SNOT_95_2,SNOT,Yes,No
SECURITY,HCM,SNOT_95_3,SNOT,Yes,No
SECURITY,HCM,SNOT_95_4,SNOT,Yes,No
SECURITY,HCM,SNOT_95_5,SNOT,Yes,No
SECURITY,HCM,SNOT_95_6,SNOT,Yes,No
SECURITY,HCM,SNOT_95_7,SNOT,Yes,No
SECURITY,HCM,SNOT_95_8,SNOT,Yes,No
SECURITY,HCM,SNOT_96,SNOT,Yes,No
SECURITY,HCM,SNOT_96_1,SNOT,Yes,No
SECURITY,HCM,SNOT_96_2,SNOT,Yes,No
SECURITY,HCM,SNOT_96_3,SNOT,Yes,No
SECURITY,HCM,SNOT_96_4,SNOT,Yes,No
SECURITY,HCM,SNOT_96_5,SNOT,Yes,No
SECURITY,HCM,SNOT_96_6,SNOT,Yes,No
SECURITY,HCM,SNOT_96_7,SNOT,Yes,No
SECURITY,HCM,SNOT_96_8,SNOT,Yes,No
SECURITY,HCM,SNOT_97,SNOT,Yes,No
SECURITY,HCM,SNOT_97_1,SNOT,Yes,No
SECURITY,HCM,SNOT_97_2,SNOT,Yes,No
SECURITY,HCM,SNOT_97_3,SNOT,Yes,No
SECURITY,HCM,SNOT_97_4,SNOT,Yes,No
SECURITY,HCM,SNOT_97_5,SNOT,Yes,No
SECURITY,HCM,SNOT_97_6,SNOT,Yes,No
SECURITY,HCM,SNOT_97_7,SNOT,Yes,No
SECURITY,HCM,SNOT_97_8,SNOT,Yes,No
SECURITY,HCM,SNOT_97_9,SNOT,Yes,No
SECURITY,HCM,SNOT_98,SNOT,Yes,No
SECURITY,HCM,SNOT_98_1,SNOT,Yes,No
SECURITY,HCM,SNOT_98_2,SNOT,Yes,No
SECURITY,HCM,SNOT_98_3,SNOT,Yes,No
SECURITY,HCM,SNOT_99,SNOT,Yes,No
SECURITY,HCM,SNOT_99_1,SNOT,Yes,No
SECURITY,HCM,SNOT_99_2,SNOT,Yes,No
SECURITY,HCM,SNOT_99_3,SNOT,Yes,No
SECURITY,HCM,SNOT_99_4,SNOT,Yes,No
SECURITY,HCM,SNOT_99_5,SNOT,Yes,No
SECURITY,HCM,SNOT_99_6,SNOT,Yes,No
SECURITY,HCM,SNOT_9_1,SNOT,Yes,No
SECURITY,HCM,SNOT_9_2,SNOT,Yes,No
SECURITY,HCM,SNOT_9_3,SNOT,Yes,No
SECURITY,HCM,SNOT_9_4,SNOT,Yes,No
