,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SIS_20,SIS_1,SIS_1_1,SIS_1_2,SIS_1_3,SIS_2,SIS_3,SIS_4,SIS_5,SIS_6,SIS_7_1,SIS_7_2,SIS_8,SIS_8_1,SIS_9,SIS_9_1,SIS_9_2,SIS_10,SIS_11,SIS_11_1,SIS_11_2,SIS_40,SIS_21,SIS_21_1,SIS_21_2,SIS_21_3,SIS_22,SIS_22_1,SIS_23,SIS_24,SIS_25,SIS_26,SIS_27,SIS_28,SIS_29,SIS_29_1,SIS_30,SIS_31,SIS_32,SIS_32_1,SIS_50_1,SIS_50,SIS_41,SIS_42,SIS_43,SIS_44,SIS_60,SIS_51,SIS_52,SIS_53,SIS_54,SIS_55,SIS_56,SIS_61,SIS_62,SIS_70,SIS_71,SIS_72,SIS_80,SIS_80_1,SIS_90,SIS_91,SIS_92,SIS_100,SIS_100_1,SIS_100_2,SIS_200,SIS_201,SIS_202,SIS_203,SIS_203_1,SIS_301,SIS_302,SIS_303,SIS_304,SIS_305,SIS_306,SIS_307,SIS_400,SIS_401,SIS_402,SIS_500,SIS_501,SIS_502,SIS_1_4,SIS_21_4,SIS_300,CREATED_DATE,UPDATED_DATE
3111,2018-12-31,,Q,SSI,N,3,878096956538.0,106026292920.0,25501253698.0,23314531781.0,57210507441.0,214134008495.0,173313625557.0,137144833705.0,0.0,200036089569.0,44659091.0,0.0,2254339163.0,0.0,4548649477.0,0.0,0.0,22048985132.0,18545473429.0,0.0,878096956538.0,-475883476833.0,-221627243256.0,-25378255471.0,-195887540661.0,-361447124.0,0.0,0.0,-1372.0,-2672879693.0,0.0,-1603919793.0,-164638449820.0,-20454546.0,-6118485965.0,0.0,-5820375337.0,-25365732218.0,-48015934833.0,0.0,402213479705.0,80167497696.0,12045555.0,3667769151.0,51504961196.0,24982721794.0,-157508247141.0,-790510398.0,-154057051811.0,0.0,0.0,-2660684932.0,0.0,0.0,-57543754230.0,267328976030.0,1106458293.0,-6470521.0,1099987772.0,0.0,268428963802.0,268428963802.0,0.0,-60424696904.0,-46427285441.0,-13997411463.0,208004266898.0,208460262795.0,0.0,-455995897.0,0.0,-152230337877.0,0.0,0.0,0.0,0.0,0.0,0.0,55773929021.0,55773929021.0,0.0,0.0,0.0,0.0,,,-152230337877.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3112,2018-09-30,,Q,PHS,N,3,45216467128.0,604978267.0,522291479.0,72311462.0,10375326.0,2423654692.0,28511198818.0,0.0,0.0,12963576891.0,0.0,0.0,0.0,0.0,320414025.0,0.0,0.0,14318182.0,378326253.0,0.0,45216467128.0,-16002892210.0,-232573626.0,-421311929.0,188738303.0,0.0,0.0,0.0,0.0,774227282.0,0.0,-276964764.0,-15522500831.0,0.0,0.0,0.0,-503508214.0,-295880526.0,54308469.0,0.0,29213574918.0,64408035.0,22550.0,64385485.0,0.0,0.0,-13932561600.0,-6351450000.0,-7581111600.0,0.0,0.0,0.0,0.0,0.0,-8617981698.0,6727439655.0,55440.0,0.0,55440.0,0.0,6727495095.0,11262895330.0,-4535400235.0,0.0,0.0,0.0,6727495095.0,6727495095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6727495095.0,6727495095.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3113,2019-03-31,,Q,BSI,N,3,149464307636.0,76373533843.0,20726555020.0,50653718723.0,4993260100.0,7701073607.0,22499482614.0,0.0,0.0,35712752017.0,0.0,0.0,94057925.0,0.0,6983407630.0,0.0,0.0,100000000.0,0.0,0.0,149464307636.0,-83102717770.0,-43549042010.0,-15220442640.0,-27638516607.0,-690082763.0,0.0,0.0,0.0,12000000.0,0.0,-2316580496.0,-32008188491.0,0.0,0.0,0.0,-2778560090.0,-2462346683.0,0.0,0.0,66361589866.0,147983040.0,1586759.0,146396281.0,0.0,0.0,-8501208053.0,0.0,-8489108053.0,0.0,0.0,-12100000.0,0.0,0.0,-17397839557.0,40610525296.0,0.0,0.0,0.0,0.0,40610525296.0,17595323180.0,23015202116.0,-6330284909.0,-6330284909.0,0.0,34280240387.0,34280240387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34280240387.0,34280240387.0,0.0,0.0,312.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3114,2019-03-31,,Q,VDS,N,3,85087858491.0,6773773960.0,2478632755.0,-277509113.0,4572650318.0,0.0,52513871024.0,0.0,0.0,22758567515.0,0.0,0.0,0.0,0.0,1800076742.0,0.0,0.0,524090909.0,717478341.0,0.0,85087858491.0,-46446126137.0,2412148421.0,-9526869521.0,11939017942.0,0.0,0.0,0.0,0.0,-21082295071.0,0.0,-519864995.0,-20106889359.0,0.0,-724469533.0,0.0,-1805199116.0,-1957658985.0,-2661897499.0,0.0,38641732354.0,3711175168.0,134000000.0,3577175168.0,0.0,0.0,-57000000.0,-57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-16196475494.0,26099432028.0,7075450.0,-15675992.0,-8600542.0,0.0,26090831486.0,14429322657.0,11661508829.0,-4944580670.0,-5000082493.0,55501823.0,21146250816.0,21146250816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21146250816.0,21146250816.0,0.0,0.0,211.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3115,2019-03-31,,Q,GLSC,N,3,6361530550.0,6359530550.0,659875801.0,5595154749.0,104500000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361530550.0,-4580411667.0,-4580411667.0,0.0,-4022551350.0,-557860317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781118883.0,206692.0,0.0,206692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-706348873.0,1074976702.0,0.0,0.0,0.0,0.0,1074976702.0,-497626697.0,1572603399.0,0.0,0.0,0.0,1074976702.0,1074976702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074976702.0,1074976702.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3116,2018-12-31,,Q,VGSC,N,3,4859359157.0,0.0,0.0,0.0,0.0,119173153.0,63651163.0,0.0,0.0,2776213090.0,1072912183.0,0.0,0.0,0.0,266955023.0,0.0,0.0,560454545.0,0.0,0.0,4859359157.0,-2138677945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1490163847.0,0.0,0.0,0.0,-365574186.0,-282939912.0,0.0,0.0,2720681212.0,174617332.0,0.0,174617332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2449157901.0,446140643.0,62222113.0,-57507917.0,4714196.0,0.0,450854839.0,450854839.0,0.0,-90170968.0,-90170968.0,0.0,360683871.0,360683871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360683871.0,360683871.0,0.0,0.0,11.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3117,2021-03-31,,Q,IRSC,N,3,7407488272.0,1215488131.0,519618664.0,0.0,695869467.0,0.0,502172381.0,0.0,0.0,4720587202.0,0.0,0.0,342345039.0,0.0,77194871.0,0.0,0.0,402272727.0,147427921.0,0.0,7407488272.0,-5121747381.0,-675596717.0,-675596717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3300659193.0,0.0,-239369437.0,0.0,-118563639.0,-787201895.0,-356500.0,0.0,2285740891.0,3305430.0,0.0,3305430.0,0.0,0.0,-54419643.0,0.0,-54419643.0,0.0,0.0,0.0,0.0,0.0,-1864349644.0,370277034.0,0.0,0.0,0.0,0.0,370277034.0,370277034.0,0.0,-51409405.0,-51409405.0,0.0,318867629.0,318867629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318867629.0,318867629.0,0.0,0.0,10.64,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3118,2020-09-30,,Q,DNSE,N,3,2737820519.0,0.0,0.0,0.0,0.0,1246949460.0,242197079.0,0.0,0.0,702802008.0,0.0,0.0,345454544.0,0.0,114890309.0,0.0,0.0,0.0,85527119.0,0.0,2737820519.0,-1728659474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27832631.0,0.0,0.0,-1473207915.0,0.0,-17148964.0,0.0,-121580906.0,0.0,-88889058.0,0.0,1009161045.0,21037523.0,0.0,21037523.0,0.0,0.0,-47561644.0,0.0,-47561644.0,0.0,0.0,0.0,0.0,0.0,-1720651136.0,-738014212.0,0.0,0.0,0.0,0.0,-738014212.0,-738014212.0,0.0,147602842.0,147602842.0,0.0,-590411370.0,-590411370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-590411370.0,-590411370.0,0.0,0.0,-37.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2025-06-06 16:24:46.684241
3119,2021-03-31,,Q,IVS,N,3,12860356146.0,124330.0,0.0,70030.0,54300.0,0.0,7070981936.0,0.0,0.0,5632151025.0,0.0,0.0,0.0,0.0,157098855.0,0.0,0.0,0.0,0.0,0.0,12860356146.0,-3852199165.0,231140.0,0.0,231140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3652430305.0,0.0,0.0,0.0,-200000000.0,0.0,0.0,0.0,9008156981.0,3689452988.0,0.0,3689452988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4705172657.0,7992437312.0,3667636.0,0.0,3667636.0,0.0,7996104948.0,7995803778.0,301170.0,0.0,0.0,0.0,7996104948.0,7996104948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996104948.0,7996104948.0,0.0,115.0,115.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3120,2021-03-31,,Q,WSS,N,3,5907211802.0,1297555451.0,1297554451.0,0.0,1000.0,1251690411.0,779699160.0,1900000000.0,0.0,558369037.0,0.0,0.0,0.0,0.0,63534107.0,0.0,0.0,56363636.0,0.0,0.0,5907211802.0,-30592758408.0,-29433843861.0,-14641040.0,-29419202821.0,0.0,0.0,0.0,0.0,0.0,0.0,-104379950.0,-800992435.0,0.0,0.0,0.0,-56933467.0,-196608695.0,0.0,0.0,-24685546606.0,291796679.0,0.0,291796679.0,0.0,0.0,-9269.0,-9269.0,0.0,0.0,0.0,0.0,0.0,0.0,-2384093332.0,-26777852528.0,115883592.0,0.0,115883592.0,0.0,-26661968936.0,857233885.0,-27519202821.0,0.0,0.0,0.0,-26661968936.0,-26661968936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26661968936.0,-26661968936.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3121,2021-03-31,,Q,APS,N,3,46988915416.0,26705283487.0,7324225087.0,19295278750.0,85779650.0,0.0,1723451788.0,0.0,0.0,4680299845.0,0.0,0.0,0.0,0.0,199700296.0,0.0,0.0,13680180000.0,0.0,0.0,46988915416.0,-9106832979.0,1767901827.0,-3256084896.0,5023986723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1763682736.0,0.0,0.0,0.0,-227681657.0,-8826638033.0,-56732380.0,0.0,37882082437.0,227135697.0,0.0,227135697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4066270408.0,34042947726.0,0.0,0.0,0.0,0.0,34042947726.0,9723682253.0,24319265473.0,0.0,0.0,0.0,34042947726.0,34042947726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34042947726.0,34042947726.0,0.0,0.0,873.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3122,2021-03-31,,Q,PNSC,N,3,50928997301.0,32109806739.0,8725822502.0,23108859741.0,275124496.0,135616439.0,5707302123.0,0.0,0.0,10646384588.0,0.0,0.0,0.0,0.0,2272575412.0,0.0,0.0,50000000.0,7312000.0,0.0,50928997301.0,-19047856904.0,-12728004628.0,-732175304.0,-11976248749.0,-19580575.0,0.0,0.0,0.0,0.0,0.0,-301445530.0,-5122839393.0,0.0,0.0,0.0,-613451866.0,-282115487.0,0.0,0.0,31881140397.0,82508005.0,0.0,82508005.0,0.0,0.0,-224295507.0,0.0,-224295507.0,0.0,0.0,0.0,0.0,0.0,-7157755846.0,24581597049.0,0.0,0.0,0.0,0.0,24581597049.0,13448986057.0,11132610992.0,-2430937013.0,-2430937013.0,0.0,22150660036.0,22150660036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22150660036.0,22150660036.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3123,2021-03-31,,Q,PSI,N,3,54123562392.0,2944276917.0,1460355046.0,1044998194.0,438923677.0,4591514892.0,20504920964.0,0.0,0.0,18762810042.0,0.0,0.0,0.0,0.0,1850714706.0,0.0,0.0,4709775000.0,759549871.0,0.0,54123562392.0,-31400318486.0,-1413047794.0,0.0,-1408032190.0,-5015604.0,0.0,0.0,0.0,0.0,0.0,-1021573894.0,-24297850947.0,0.0,0.0,0.0,-1812949893.0,-2914295958.0,59400000.0,0.0,22723243906.0,741155051.0,1919969.0,739235082.0,0.0,0.0,-8210270033.0,-1427692.0,-8208842341.0,0.0,0.0,0.0,0.0,0.0,-10075016347.0,5179112577.0,125468285.0,-4.0,125468281.0,0.0,5304580858.0,5667614854.0,-363033996.0,-1105254530.0,-1105254530.0,0.0,4199326328.0,4199326328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199326328.0,4199326328.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3124,2021-03-31,,Q,TCI,N,3,100514405342.0,72958213861.0,75388629222.0,-2430415361.0,0.0,2023875621.0,9922023405.0,0.0,0.0,9139985155.0,4050000000.0,0.0,2153996660.0,0.0,98510782.0,0.0,0.0,13000000.0,154799858.0,0.0,100514405342.0,-9349182151.0,-1912365169.0,-3426449778.0,1514084609.0,0.0,-60000000.0,0.0,0.0,-2517643834.0,0.0,-229788911.0,-4493255018.0,0.0,0.0,0.0,-136129219.0,0.0,0.0,0.0,91165223191.0,150163397.0,0.0,150163397.0,0.0,0.0,-2779820973.0,0.0,-2779820973.0,0.0,0.0,0.0,0.0,0.0,-5790482601.0,82745083014.0,949.0,0.0,949.0,0.0,82745083963.0,82745083963.0,0.0,-16218873818.0,-16556855232.0,337981414.0,66526210145.0,66526210145.0,0.0,0.0,0.0,-26679454491.0,0.0,0.0,0.0,0.0,0.0,0.0,39846755654.0,39846755654.0,0.0,0.0,0.0,0.0,,,-26679454491.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3125,2023-12-31,,Y,NVSC,N,12,91704069182.0,80551398904.0,44916823917.0,27496144500.0,8138430487.0,6924887945.0,763006061.0,0.0,0.0,1381597350.0,750000000.0,0.0,0.0,0.0,1329360741.0,0.0,0.0,0.0,3818181.0,0.0,91704069182.0,-39230154926.0,-28188672873.0,-84408173.0,-28104264700.0,0.0,0.0,0.0,0.0,0.0,0.0,-4519084070.0,-3391910787.0,-1248755387.0,-682258224.0,0.0,-1175940911.0,0.0,-23532674.0,0.0,52473914256.0,170473099.0,0.0,170473099.0,0.0,0.0,-629041.0,0.0,-629041.0,0.0,0.0,0.0,0.0,0.0,-11295644904.0,41348113410.0,5872007827.0,-225100511.0,5646907316.0,0.0,46995020726.0,47603140926.0,-608120200.0,-9410927014.0,-9410927014.0,0.0,37584093712.0,37584093712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37584093712.0,37584093712.0,0.0,0.0,0.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3126,2024-03-31,2024-04-19,Q,VCBS,N,0,400039471177.0,129198502451.0,40492722966.0,1832500055.0,86873279430.0,,152281915986.0,,,107566423679.0,,,,,5209032434.0,,,4673040582.0,1110556045.0,,,-92507818968.0,-9203755823.0,-3844058465.0,-4705529347.0,-654168011.0,,,,,,-4762359193.0,-65813519024.0,-1465116803.0,,,-7493968890.0,-3769099235.0,,,,1993751781.0,1959792134.0,33959647.0,,,-91572732136.0,-1975576745.0,-89597155391.0,,,,,,-37344177482.0,180608494372.0,,,,,180608494372.0,181581401268.0,-972906896.0,-36053880653.0,-37022160100.0,968279447.0,144554613719.0,144554613719.0,,,,,,,,,,,144554613719.0,144554613719.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3127,2024-03-31,2024-04-19,Q,VUA,N,0,1741726566.0,530679246.0,530679246.0,,,,374654361.0,,,291573440.0,,,,,329819519.0,,,215000000.0,,,,-3358034046.0,-2758922.0,-2758922.0,,,,,,,,-9280796.0,-2977812994.0,,,,-218499999.0,-149681335.0,,,,15199787.0,,15199787.0,,,,,,,,,,,-3200303223.0,-4801410916.0,8287038.0,-487447104.0,-479160066.0,,-5280570982.0,-5280570982.0,,,0.0,,-5280570982.0,-5280570982.0,,,,6706875086.0,,,,,,,1426304104.0,1426304104.0,,-156.0,-156.0,,,,6706875086.0,2024-10-16 23:35:34.889260,2025-06-06 16:24:46.684241
3128,2024-03-31,2024-04-19,Q,HFT,N,0,72325040504.0,9071731818.0,3107846411.0,,5963885407.0,8039208221.0,43377072752.0,,,11181212346.0,,,,,606568966.0,,,,49246401.0,,,-27377100987.0,-1217043193.0,-1147589843.0,,-69453350.0,,,,,,-86695274.0,-25306758104.0,,,,-764875939.0,,-1728477.0,,,923995456.0,,923995456.0,,,-13232163812.0,,-11407665716.0,,,-1824498096.0,,,-20200990826.0,12438780335.0,,,39.0,,12438780374.0,12438780374.0,,-2487756075.0,-2487756075.0,,9951024299.0,9951024299.0,,,,,,,,,,,9951024299.0,9951024299.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3129,2024-03-31,2024-04-19,Q,SSV,N,0,150788062223.0,57788705.0,45749410.0,11751295.0,288000.0,44394564750.0,87432077403.0,,,15081770936.0,,,,,591871629.0,,,3224000000.0,5988800.0,,,-81946246942.0,-314922635.0,-243578350.0,4540505.0,-75884790.0,,,,-51111524930.0,,-75862190.0,-26376053463.0,,,,-631758264.0,-3436125460.0,,,,338515864.0,14140806.0,324375058.0,,,-225116233.0,-225116233.0,,,,,,,-15262123548.0,53693091364.0,611.0,-50486301.0,-50485690.0,,53642605674.0,53923983669.0,-281377995.0,-10753235052.0,-10753235052.0,,42889370622.0,42889370622.0,,,,,,,,,,,42889370622.0,42889370622.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3130,2024-03-31,2024-04-19,Q,PSI,N,0,92382122552.0,27213178785.0,25341261665.0,1868365540.0,3551580.0,6845567200.0,37544664576.0,,,14194733752.0,,,,,962158290.0,,,4522354546.0,1099465403.0,,,-47336150705.0,-22497190017.0,-22432972602.0,-52818570.0,-11398845.0,,,,,,-598608670.0,-21232390200.0,,,,-1952694077.0,-453469738.0,-601798003.0,,,445173133.0,45334924.0,399838209.0,,,-19971774226.0,,-19971774226.0,,,,,,-12893277571.0,12626093183.0,7629.0,-60000000.0,-59992371.0,,12566100812.0,10750553842.0,1815546970.0,-2184200452.0,-2184200452.0,,10381900360.0,10381900360.0,,,,,,,,,,,10381900360.0,10381900360.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3131,2024-03-31,2024-04-19,Q,AAS,N,0,126630896540.0,118342585436.0,80636379248.0,,37706206188.0,3203449314.0,2233001093.0,,,1720428054.0,,,,,1131432643.0,,,,,,,-46208001205.0,-40853682256.0,-40853682256.0,,,,,,,,,-1921824706.0,,-238496115.0,,-677743032.0,-682702267.0,-1833552829.0,,,54658963.0,,54658963.0,,,-25282673941.0,,-25282673941.0,,,,,,-7370635777.0,47824244580.0,750718929.0,-2291105899.0,-1540386970.0,,46283857610.0,,46283857610.0,-9256771522.0,-9256771522.0,,37027086088.0,37027086088.0,,,,,,,,,,,37027086088.0,37027086088.0,,37027086088.0,161.0,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3132,2024-03-31,2024-04-19,Q,VSCC,N,0,433413703.0,,,,,43279452.0,43481826.0,,,267226105.0,,,,,77986115.0,,,,1440205.0,,,-1327259271.0,,,,,,,,,,,-1327105271.0,,,,,,-154000.0,,,8433983.0,,8433983.0,,,,,,,,,,,-773149100.0,-1658560685.0,,-23565000.0,-23565000.0,,-1682125685.0,-1682125685.0,,,,,-1682125685.0,-1682125685.0,,,,,,,,,,,-1682125685.0,-1682125685.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3133,2022-03-31,,Q,ART,N,3,37358843348.0,10549204950.0,0.0,10549196050.0,8900.0,3840192879.0,8495674024.0,0.0,0.0,13752874517.0,0.0,0.0,0.0,0.0,240896978.0,0.0,0.0,480000000.0,0.0,0.0,37358843348.0,-10222383363.0,-4926885610.0,0.0,-4926885610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4790331609.0,0.0,0.0,0.0,-201089450.0,-304076694.0,0.0,0.0,27136459985.0,47027739.0,0.0,47027739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3254862680.0,23928625044.0,0.0,0.0,0.0,0.0,23928625044.0,18306314604.0,5622310440.0,-2956560219.0,-2956560219.0,0.0,20972064825.0,20972064825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20972064825.0,20972064825.0,0.0,216.0,216.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2025-06-06 16:24:46.684241
3134,2022-06-30,,Q,ART,Y,3,-9384345659.0,-10547007921.0,0.0,-10548013150.0,1005229.0,-384784274.0,65255753.0,0.0,0.0,1078670756.0,0.0,0.0,0.0,0.0,148292755.0,0.0,0.0,255227272.0,0.0,0.0,-9384345659.0,-344124065414.0,-341730818957.0,0.0,-341730818957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2053791094.0,0.0,0.0,0.0,-179916817.0,-159538546.0,0.0,0.0,-353508411073.0,54393201.0,0.0,54393201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3071952457.0,-356525970329.0,0.0,-467155415291.0,-467155415291.0,0.0,-823681385620.0,-471402553513.0,-352278832107.0,2956560219.0,2956560219.0,0.0,-820724825401.0,-820724825401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-820724825401.0,-820724825401.0,0.0,-8467.0,-8467.0,0.0,,,0.0,2024-10-16 23:35:34.889260,2025-06-06 16:24:46.684241
3135,2023-09-30,2023-10-20,Q,AIS,N,0,57758635901.0,27617910717.0,27540677807.0,74629910.0,2603000.0,,5759491917.0,11110141578.0,,13050167591.0,,,,,220924098.0,,,,,,,-11882061061.0,-24274870.0,-1400.0,-24273470.0,,,,,,,-311802346.0,-11258984853.0,,,,-286998992.0,,,,,262630564.0,,162555098.0,,100075466.0,-6638136988.0,,-6638136988.0,,,,,,-8264213941.0,31236854475.0,117855939.0,,117855939.0,,31354710414.0,31304353974.0,50356440.0,-6260350195.0,-6260350195.0,,25094360219.0,25094360219.0,,,,,,,,,,,25094360219.0,25094360219.0,,,167.0,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3136,2023-09-30,2023-10-19,Q,FNS,N,0,31389731590.0,7596171123.0,168055854.0,7321146390.0,106968879.0,966291100.0,16784466092.0,,,5337765139.0,,,,,503545045.0,,,185909091.0,15584000.0,,,-9387293771.0,-4142174322.0,-77874.0,-4142022900.0,-73548.0,,,,,,-193742930.0,-4268571254.0,,,,-627978515.0,-154826750.0,,,,1772010228.0,1721509375.0,50500853.0,,,-6669253235.0,-3002877990.0,-3666375245.0,,,,,,-9293203360.0,7811991452.0,,,,,7811991452.0,4632867962.0,3179123490.0,-924837113.0,-924837113.0,,6887154339.0,6887154339.0,,,,,,,,,,,6887154339.0,6887154339.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3137,2023-09-30,2023-10-19,Q,IRS,N,0,6281970271.0,644785072.0,,,644785072.0,,197438102.0,,,3977821564.0,,,85445262.0,,86227006.0,,,1183281818.0,106971447.0,,,-3048806928.0,,,,,,,,,,,-2515053428.0,,-54024394.0,,-88878954.0,-389154065.0,-1696087.0,,,4747534.0,,4747534.0,,,-175868822.0,,-175868822.0,,,,,,-1825097797.0,1236944258.0,,,,,1236944258.0,1236944258.0,,,,,1236944258.0,1236944258.0,,,,,,,,,,,1236944258.0,1236944258.0,,42.0,42.0,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3138,2023-09-30,2023-10-19,Q,APG,N,0,37963191986.0,18507927000.0,3637757000.0,14870170000.0,,14837333245.0,2400675660.0,,,1349060223.0,,,,,125014040.0,,,743181818.0,,,,-41003616603.0,-39810720000.0,-6032380000.0,-33778340000.0,,,,,,,,-702005361.0,,,,-490891242.0,,,,,20612052.0,,20612052.0,,,-1009608594.0,,-1009608594.0,,,,,,-3888763462.0,-7918184621.0,3452123.0,-120799330.0,-117347207.0,,-8035531828.0,10872638172.0,-18908170000.0,-1607106366.0,,-1607106366.0,-6428425462.0,-6428425462.0,,,,,,,,,,,-6428425462.0,-6428425462.0,,,-43.0,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3139,2023-09-30,2023-10-19,Q,NVS,N,0,18431673423.0,15763451680.0,4307658459.0,8980937100.0,2474856121.0,1902087660.0,103828204.0,,,395038908.0,,,,,267266971.0,,,,,,,-5876517420.0,-4058461000.0,,-4058461000.0,,,,,,,-224663058.0,-868846537.0,-297122741.0,-136203000.0,,-284888282.0,,-6332802.0,,,35337812.0,,35337812.0,,,,,,,,,,,-2691363312.0,9899130503.0,140.0,-84760.0,-84620.0,,9899045883.0,4976569783.0,4922476100.0,-3011909554.0,-3011909554.0,,6887136329.0,6887136329.0,,,,,,,,,,,6887136329.0,6887136329.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
3140,2023-09-30,2023-10-19,Q,JSI,N,0,11105070686.0,,,,,5636698632.0,15536834.0,,,4360754068.0,,,685502036.0,,15653642.0,,,,390925474.0,,,-5470598694.0,,,,,,,,,,,-5172118497.0,,-281556293.0,,-16923904.0,,,,,5007664.0,,5007664.0,,,-3385021.0,-3385021.0,,,,,,,-2416023350.0,3220071285.0,45229259.0,-334588457.0,-289359198.0,,2930712087.0,2930712087.0,,586142418.0,-586142418.0,,2344569669.0,2344569669.0,,,,,,,,,,,2344569669.0,2344569669.0,,,,,,,,2024-10-16 23:35:34.889260,2024-10-16 23:35:34.889260
